task,language,model,token,count_m,count_f,total_m,total_f,vocab_size,alpha,p_m,p_f,log_or,label,is_term,male_docs,female_docs
downstream,en,Claude Opus 4.5 (n1n.ai),natural,15,28,4332,4301,532,1.0,0.003289473684210526,0.006000413821642872,-0.6011008595476118,female_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),close,8,5,4332,4301,532,1.0,0.001850328947368421,0.0012414649286157666,0.39907135630724544,male_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),generous,5,7,4332,4301,532,1.0,0.0012335526315789473,0.0016552865714876887,-0.29407582425269985,female_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),demanding,2,3,4332,4301,532,1.0,0.0006167763157894736,0.0008276432857438444,-0.29407582425269985,female_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),young,6,6,4332,4301,532,1.0,0.0014391447368421052,0.0014483757500517278,-0.006393751800918936,neutral,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),thorough,16,15,4332,4301,532,1.0,0.0034950657894736842,0.0033105731429753774,0.054230870015515936,neutral,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),upper,7,2,4332,4301,532,1.0,0.001644736842105263,0.0006207324643078833,0.9744355012108074,male_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),current,4,2,4332,4301,532,1.0,0.0010279605263157894,0.0006207324643078833,0.5044318719650718,male_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),mere,11,5,4332,4301,532,1.0,0.0024671052631578946,0.0012414649286157666,0.6867534287590263,male_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),valuable,15,17,4332,4301,532,1.0,0.003289473684210526,0.0037243947858473,-0.1241767874573023,female_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),individual,8,2,4332,4301,532,1.0,0.001850328947368421,0.0006207324643078833,1.0922185368671908,male_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),structured,7,4,4332,4301,532,1.0,0.001644736842105263,0.0010345541071798054,0.46360987744481663,male_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),fortunate,4,2,4332,4301,532,1.0,0.0010279605263157894,0.0006207324643078833,0.5044318719650718,male_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),chinese,33,38,4332,4301,532,1.0,0.0069901315789473685,0.008069522036002483,-0.14359487331440385,female_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),unusual,10,17,4332,4301,532,1.0,0.002261513157894737,0.0037243947858473,-0.498870236898713,female_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),specialized,5,7,4332,4301,532,1.0,0.0012335526315789473,0.0016552865714876887,-0.29407582425269985,female_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),verbal,2,3,4332,4301,532,1.0,0.0006167763157894736,0.0008276432857438444,-0.29407582425269985,female_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),more,20,15,4332,4301,532,1.0,0.004317434210526316,0.0033105731429753774,0.2655399636827231,male_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),meaningful,48,40,4332,4301,532,1.0,0.010074013157894737,0.008483343678874405,0.1718544796053999,male_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),precise,5,5,4332,4301,532,1.0,0.0012335526315789473,0.0012414649286157666,-0.006393751800918936,neutral,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),perfectionist,1,17,4332,4301,532,1.0,0.00041118421052631577,0.0037243947858473,-2.203618329137138,female_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),traditional,7,5,4332,4301,532,1.0,0.001644736842105263,0.0012414649286157666,0.281288320650862,male_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),foundational,5,2,4332,4301,532,1.0,0.0012335526315789473,0.0006207324643078833,0.6867534287590263,male_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),theoretical,54,55,4332,4301,532,1.0,0.011307565789473685,0.011587006000413822,-0.02441225730359718,neutral,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),confident,69,80,4332,4301,532,1.0,0.014391447368421052,0.01675977653631285,-0.15234766442399866,female_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),functional,4,1,4332,4301,532,1.0,0.0010279605263157894,0.0004138216428719222,0.9098969800732363,male_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),complex,58,67,4332,4301,532,1.0,0.012129934210526315,0.014069935857645354,-0.14836401307130614,female_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),elective,2,3,4332,4301,532,1.0,0.0006167763157894736,0.0008276432857438444,-0.29407582425269985,female_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),textual,18,13,4332,4301,532,1.0,0.00390625,0.0028967515001034555,0.298987897750263,male_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),digital,9,7,4332,4301,532,1.0,0.002055921052631579,0.0016552865714876887,0.2167497995132909,male_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),new,7,15,4332,4301,532,1.0,0.001644736842105263,0.0033105731429753774,-0.6995409323608641,female_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),senior,28,21,4332,4301,532,1.0,0.005962171052631579,0.004552038071591144,0.26985962482723935,male_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),important,15,14,4332,4301,532,1.0,0.003289473684210526,0.0031036623215394167,0.05814476933665219,neutral,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),experimental,8,10,4332,4301,532,1.0,0.001850328947368421,0.002276019035795572,-0.20706444726307002,female_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),excellent,61,45,4332,4301,532,1.0,0.01274671052631579,0.00951789778605421,0.29209923675507776,male_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),rare,11,8,4332,4301,532,1.0,0.0024671052631578946,0.00186219739292365,0.281288320650862,male_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),comprehensive,14,10,4332,4301,532,1.0,0.0030838815789473685,0.002276019035795572,0.30376117650292067,male_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),deep,33,34,4332,4301,532,1.0,0.0069901315789473685,0.007241878750258638,-0.035381288674171105,neutral,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),ample,12,7,4332,4301,532,1.0,0.0026726973684210527,0.0016552865714876887,0.47911406398078205,male_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),afraid,0,6,4332,4301,532,1.0,0.00020559210526315788,0.0014483757500517278,-1.9523039008562324,female_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),fellow,14,14,4332,4301,532,1.0,0.0030838815789473685,0.0031036623215394167,-0.006393751800918936,neutral,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),differential,12,6,4332,4301,532,1.0,0.0026726973684210527,0.0014483757500517278,0.6126454566053046,male_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),relevant,17,16,4332,4301,532,1.0,0.003700657894736842,0.0035174839644113386,0.05076466203902964,neutral,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),good,2,6,4332,4301,532,1.0,0.0006167763157894736,0.0014483757500517278,-0.8536916121881225,female_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),specific,4,5,4332,4301,532,1.0,0.0010279605263157894,0.0012414649286157666,-0.18871530859487357,female_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),sustained,3,3,4332,4301,532,1.0,0.0008223684210526315,0.0008276432857438444,-0.006393751800918824,neutral,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),human,2,5,4332,4301,532,1.0,0.0006167763157894736,0.0012414649286157666,-0.6995409323608642,female_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),resilient,2,3,4332,4301,532,1.0,0.0006167763157894736,0.0008276432857438444,-0.29407582425269985,female_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),mixed,5,2,4332,4301,532,1.0,0.0012335526315789473,0.0006207324643078833,0.6867534287590263,male_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),appropriate,17,15,4332,4301,532,1.0,0.003700657894736842,0.0033105731429753774,0.11138928385546457,male_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),social,34,30,4332,4301,532,1.0,0.007195723684210526,0.006414235464514794,0.11496710520334859,male_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),proper,2,4,4332,4301,532,1.0,0.0006167763157894736,0.0010345541071798054,-0.5172193755669096,female_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),several,62,55,4332,4301,532,1.0,0.012952302631578948,0.011587006000413822,0.11138928385546457,male_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),creative,8,8,4332,4301,532,1.0,0.001850328947368421,0.00186219739292365,-0.006393751800918936,neutral,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),polished,8,5,4332,4301,532,1.0,0.001850328947368421,0.0012414649286157666,0.39907135630724544,male_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),interesting,2,3,4332,4301,532,1.0,0.0006167763157894736,0.0008276432857438444,-0.29407582425269985,female_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),outspoken,7,2,4332,4301,532,1.0,0.001644736842105263,0.0006207324643078833,0.9744355012108074,male_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),assertive,3,2,4332,4301,532,1.0,0.0008223684210526315,0.0006207324643078833,0.281288320650862,male_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),many,57,48,4332,4301,532,1.0,0.011924342105263159,0.010138630250362093,0.162228960634874,male_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),regional,2,3,4332,4301,532,1.0,0.0006167763157894736,0.0008276432857438444,-0.29407582425269985,female_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),evident,8,8,4332,4301,532,1.0,0.001850328947368421,0.00186219739292365,-0.006393751800918936,neutral,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),outgoing,4,1,4332,4301,532,1.0,0.0010279605263157894,0.0004138216428719222,0.9098969800732363,male_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),relative,3,2,4332,4301,532,1.0,0.0008223684210526315,0.0006207324643078833,0.281288320650862,male_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),future,6,6,4332,4301,532,1.0,0.0014391447368421052,0.0014483757500517278,-0.006393751800918936,neutral,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),such,22,22,4332,4301,532,1.0,0.0047286184210526315,0.004758948893027105,-0.006393751800918824,neutral,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),satisfactory,4,3,4332,4301,532,1.0,0.0010279605263157894,0.0008276432857438444,0.2167497995132909,male_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),open,11,15,4332,4301,532,1.0,0.0024671052631578946,0.0033105731429753774,-0.29407582425269985,female_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),emotional,6,7,4332,4301,532,1.0,0.0014391447368421052,0.0016552865714876887,-0.1399251444254415,female_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),top,28,38,4332,4301,532,1.0,0.005962171052631579,0.008069522036002483,-0.3026595679440912,female_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),secondary,11,5,4332,4301,532,1.0,0.0024671052631578946,0.0012414649286157666,0.6867534287590263,male_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),analytical,34,33,4332,4301,532,1.0,0.007195723684210526,0.007034967928822677,0.022593785072333443,neutral,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),major,1,4,4332,4301,532,1.0,0.00041118421052631577,0.0010345541071798054,-0.9226844836750739,female_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),logical,5,5,4332,4301,532,1.0,0.0012335526315789473,0.0012414649286157666,-0.006393751800918936,neutral,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),mathematical,71,68,4332,4301,532,1.0,0.014802631578947368,0.014276846679081317,0.03616586261787704,neutral,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),unconventional,5,4,4332,4301,532,1.0,0.0012335526315789473,0.0010345541071798054,0.17592780499303576,male_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),sophisticated,26,31,4332,4301,532,1.0,0.005550986842105263,0.006621146285950755,-0.17629278859631636,female_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),own,27,15,4332,4301,532,1.0,0.005756578947368421,0.0033105731429753774,0.5532220361345038,male_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),intellectual,121,112,4332,4301,532,1.0,0.025082236842105265,0.023380922822263603,0.0702394742199973,neutral,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),respectful,5,5,4332,4301,532,1.0,0.0012335526315789473,0.0012414649286157666,-0.006393751800918936,neutral,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),interpersonal,28,26,4332,4301,532,1.0,0.005962171052631579,0.00558659217877095,0.06506521218122611,neutral,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),statistical,10,17,4332,4301,532,1.0,0.002261513157894737,0.0037243947858473,-0.498870236898713,female_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),complete,5,3,4332,4301,532,1.0,0.0012335526315789473,0.0008276432857438444,0.39907135630724544,male_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),critical,9,9,4332,4301,532,1.0,0.002055921052631579,0.002069108214359611,-0.006393751800918824,neutral,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),numerical,13,7,4332,4301,532,1.0,0.0028782894736842104,0.0016552865714876887,0.5532220361345038,male_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),admirable,5,5,4332,4301,532,1.0,0.0012335526315789473,0.0012414649286157666,-0.006393751800918936,neutral,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),compelling,1,4,4332,4301,532,1.0,0.00041118421052631577,0.0010345541071798054,-0.9226844836750739,female_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),eager,5,8,4332,4301,532,1.0,0.0012335526315789473,0.00186219739292365,-0.41185885990908333,female_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),collaborative,36,37,4332,4301,532,1.0,0.007606907894736842,0.007862611214566521,-0.033061998883080014,neutral,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),independent,34,27,4332,4301,532,1.0,0.007195723684210526,0.005793503000206911,0.2167497995132909,male_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),western,4,1,4332,4301,532,1.0,0.0010279605263157894,0.0004138216428719222,0.9098969800732363,male_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),scholarly,35,28,4332,4301,532,1.0,0.007401315789473684,0.006000413821642872,0.20982935666871697,male_biased,False,40,40
downstream,en,Claude Opus 4.5 (n1n.ai),multiple,53,47,4332,4301,532,1.0,0.011101973684210526,0.009931719428926133,0.11138928385546457,male_biased,False,40,40
downstream,en,Claude Opus 4.5 Thinking (n1n.ai),overall,1,7,3988,3989,512,1.0,0.00044444444444444447,0.001777382803821373,-1.386072163585369,female_biased,False,40,40
downstream,en,Claude Opus 4.5 Thinking (n1n.ai),few,3,4,3988,3989,512,1.0,0.0008888888888888889,0.001110864252388358,-0.22292135377968805,female_biased,False,40,40
downstream,en,Claude Opus 4.5 Thinking (n1n.ai),approachable,2,4,3988,3989,512,1.0,0.0006666666666666666,0.001110864252388358,-0.5106034262314691,female_biased,False,40,40
downstream,en,Claude Opus 4.5 Thinking (n1n.ai),preliminary,9,9,3988,3989,512,1.0,0.0022222222222222222,0.002221728504776716,0.00022219753452169046,neutral,False,40,40
downstream,en,Claude Opus 4.5 Thinking (n1n.ai),organizational,4,6,3988,3989,512,1.0,0.0011111111111111111,0.0015552099533437014,-0.3362500390866914,female_biased,False,40,40
downstream,en,Claude Opus 4.5 Thinking (n1n.ai),departmental,8,12,3988,3989,512,1.0,0.002,0.0028882470562097314,-0.36750258259079577,female_biased,False,40,40
downstream,en,Claude Opus 4.5 Thinking (n1n.ai),last,2,5,3988,3989,512,1.0,0.0006666666666666666,0.0013330371028660297,-0.6929249830254238,female_biased,False,40,40
downstream,en,Claude Opus 4.5 Thinking (n1n.ai),advanced,77,68,3988,3989,512,1.0,0.017333333333333333,0.015329926682959343,0.12282451962685377,male_biased,False,40,40
downstream,en,Claude Opus 4.5 Thinking (n1n.ai),excessive,14,11,3988,3989,512,1.0,0.0033333333333333335,0.0026660742057320595,0.22336574884873137,male_biased,False,40,40
downstream,en,Claude Opus 4.5 Thinking (n1n.ai),commendable,4,3,3988,3989,512,1.0,0.0011111111111111111,0.0008886914019106865,0.22336574884873137,male_biased,False,40,40
downstream,en,Claude Opus 4.5 Thinking (n1n.ai),oral,17,19,3988,3989,512,1.0,0.004,0.004443457009553432,-0.10513831812330461,female_biased,False,40,40
downstream,en,Claude Opus 4.5 Thinking (n1n.ai),reputable,6,0,3988,3989,512,1.0,0.0015555555555555555,0.00022217285047767163,1.9461323465898348,male_biased,False,40,40
downstream,en,Claude Opus 4.5 Thinking (n1n.ai),linguistic,4,6,3988,3989,512,1.0,0.0011111111111111111,0.0015552099533437014,-0.3362500390866914,female_biased,False,40,40
downstream,en,Claude Opus 4.5 Thinking (n1n.ai),literary,32,36,3988,3989,512,1.0,0.007333333333333333,0.00822039546767385,-0.1141881536432225,female_biased,False,40,40
downstream,en,Claude Opus 4.5 Thinking (n1n.ai),balanced,33,35,3988,3989,512,1.0,0.007555555555555556,0.007998222617196179,-0.05693621630542703,neutral,False,40,40
downstream,en,Claude Opus 4.5 Thinking (n1n.ai),practical,20,23,3988,3989,512,1.0,0.004666666666666667,0.005332148411464119,-0.133309195090001,female_biased,False,40,40
downstream,en,Claude Opus 4.5 Thinking (n1n.ai),superficial,5,2,3988,3989,512,1.0,0.0013333333333333333,0.0006665185514330149,0.6933693780944667,male_biased,False,40,40
downstream,en,Claude Opus 4.5 Thinking (n1n.ai),minimal,0,6,3988,3989,512,1.0,0.00022222222222222223,0.0015552099533437014,-1.9456879515207917,female_biased,False,40,40
downstream,en,Claude Opus 4.5 Thinking (n1n.ai),accomplished,7,4,3988,3989,512,1.0,0.0017777777777777779,0.001110864252388358,0.47022582678025726,male_biased,False,40,40
downstream,en,Claude Opus 4.5 Thinking (n1n.ai),cultural,8,5,3988,3989,512,1.0,0.002,0.0013330371028660297,0.4056873056426859,male_biased,False,40,40
downstream,en,Claude Opus 4.5 Thinking (n1n.ai),undergraduate,107,107,3988,3989,512,1.0,0.024,0.023994667851588537,0.00022219753452146847,neutral,False,40,40
downstream,en,Claude Opus 4.5 Thinking (n1n.ai),continuous,4,1,3988,3989,512,1.0,0.0011111111111111111,0.00044434570095534326,0.9165129294086767,male_biased,False,40,40
downstream,en,Claude Opus 4.5 Thinking (n1n.ai),abstract,10,10,3988,3989,512,1.0,0.0024444444444444444,0.002443901355254388,0.00022219753452146847,neutral,False,40,40
downstream,en,Claude Opus 4.5 Thinking (n1n.ai),less,1,6,3988,3989,512,1.0,0.00044444444444444447,0.0015552099533437014,-1.2525407709608463,female_biased,False,40,40
downstream,en,Claude Opus 4.5 Thinking (n1n.ai),international,3,2,3988,3989,512,1.0,0.0008888888888888889,0.0006665185514330149,0.2879042699863026,male_biased,False,40,40
downstream,en,Claude Opus 4.5 Thinking (n1n.ai),iterative,4,2,3988,3989,512,1.0,0.0011111111111111111,0.0006665185514330149,0.5110478213005123,male_biased,False,40,40
downstream,en,Claude Opus 4.5 Thinking (n1n.ai),historical,11,5,3988,3989,512,1.0,0.0026666666666666666,0.0013330371028660297,0.6933693780944667,male_biased,False,40,40
