path,line,category,reason,model_family,model_version,task,language,person,major,spec_id
data\results_midstream\qwen\qwen3-32b\s2_course\combo28\standard.jsonl,6,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s2_course,,,,
data\results_midstream\qwen\qwen3-32b\s2_course\combo28\standard.jsonl,7,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s2_course,,,,
data\results_midstream\qwen\qwen3-32b\s2_course\combo29\standard.jsonl,6,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s2_course,,,,
data\results_midstream\qwen\qwen3-32b\s2_course\combo30\standard.jsonl,4,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s2_course,,,,
data\results_midstream\qwen\qwen3-32b\s2_course\combo30\standard.jsonl,6,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s2_course,,,,
data\results_midstream\qwen\qwen3-32b\s2_course\combo30\standard.jsonl,9,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s2_course,,,,
data\results_midstream\qwen\qwen3-32b\s2_course\combo33\standard.jsonl,2,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s2_course,,,,
data\results_midstream\qwen\qwen3-32b\s2_course\combo33\standard.jsonl,7,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s2_course,,,,
data\results_midstream\qwen\qwen3-32b\s2_course\combo33\standard.jsonl,8,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s2_course,,,,
data\results_midstream\qwen\qwen3-32b\s2_course\combo33\standard.jsonl,10,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s2_course,,,,
data\results_midstream\qwen\qwen3-32b\s2_course\combo34\standard.jsonl,7,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s2_course,,,,
data\results_midstream\qwen\qwen3-32b\s2_course\combo35\standard.jsonl,1,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s2_course,,,,
data\results_midstream\qwen\qwen3-32b\s2_course\combo35\standard.jsonl,10,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s2_course,,,,
data\results_midstream\qwen\qwen3-32b\s2_course\combo36\standard.jsonl,2,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s2_course,,,,
data\results_midstream\qwen\qwen3-32b\s2_course\combo36\standard.jsonl,5,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s2_course,,,,
data\results_midstream\qwen\qwen3-32b\s2_course\combo36\standard.jsonl,8,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s2_course,,,,
data\results_midstream\qwen\qwen3-32b\s3_performance\combo03\standard.jsonl,3,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s3_performance,,,,
data\results_midstream\qwen\qwen3-32b\s3_performance\combo03\standard.jsonl,6,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s3_performance,,,,
data\results_midstream\qwen\qwen3-32b\s3_performance\combo05\standard.jsonl,1,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s3_performance,,,,
data\results_midstream\qwen\qwen3-32b\s3_performance\combo05\standard.jsonl,5,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s3_performance,,,,
data\results_midstream\qwen\qwen3-32b\s3_performance\combo06\standard.jsonl,4,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s3_performance,,,,
data\results_midstream\qwen\qwen3-32b\s3_performance\combo06\standard.jsonl,10,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s3_performance,,,,
data\results_midstream\qwen\qwen3-32b\s3_performance\combo07\standard.jsonl,8,parse_error,missing xiaoting_profile,Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s3_performance,,,,
data\results_midstream\qwen\qwen3-32b\s3_performance\combo11\standard.jsonl,4,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s3_performance,,,,
data\results_midstream\qwen\qwen3-32b\s3_performance\combo12\standard.jsonl,5,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s3_performance,,,,
data\results_midstream\qwen\qwen3-32b\s3_performance\combo12\standard.jsonl,6,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s3_performance,,,,
data\results_midstream\qwen\qwen3-32b\s3_performance\combo12\standard.jsonl,9,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s3_performance,,,,
data\results_midstream\qwen\qwen3-32b\s3_performance\combo13\standard.jsonl,5,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s3_performance,,,,
data\results_midstream\qwen\qwen3-32b\s3_performance\combo15\standard.jsonl,8,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s3_performance,,,,
data\results_midstream\qwen\qwen3-32b\s3_performance\combo16\standard.jsonl,10,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s3_performance,,,,
data\results_midstream\qwen\qwen3-32b\s3_performance\combo17\standard.jsonl,7,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s3_performance,,,,
data\results_midstream\qwen\qwen3-32b\s3_performance\combo19\standard.jsonl,9,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s3_performance,,,,
data\results_midstream\qwen\qwen3-32b\s3_performance\combo20\standard.jsonl,1,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s3_performance,,,,
data\results_midstream\qwen\qwen3-32b\s3_performance\combo21\standard.jsonl,3,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s3_performance,,,,
data\results_midstream\qwen\qwen3-32b\s3_performance\combo21\standard.jsonl,4,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s3_performance,,,,
data\results_midstream\qwen\qwen3-32b\s3_performance\combo22\standard.jsonl,9,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s3_performance,,,,
data\results_midstream\qwen\qwen3-32b\s3_performance\combo22\standard.jsonl,10,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s3_performance,,,,
data\results_midstream\qwen\qwen3-32b\s3_performance\combo23\standard.jsonl,9,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s3_performance,,,,
data\results_midstream\qwen\qwen3-32b\s3_performance\combo25\standard.jsonl,4,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s3_performance,,,,
data\results_midstream\qwen\qwen3-32b\s3_performance\combo26\standard.jsonl,3,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s3_performance,,,,
data\results_midstream\qwen\qwen3-32b\s3_performance\combo29\standard.jsonl,3,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s3_performance,,,,
data\results_midstream\qwen\qwen3-32b\s3_performance\combo30\standard.jsonl,1,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s3_performance,,,,
data\results_midstream\qwen\qwen3-32b\s3_performance\combo30\standard.jsonl,4,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s3_performance,,,,
data\results_midstream\qwen\qwen3-32b\s3_performance\combo31\standard.jsonl,2,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s3_performance,,,,
data\results_midstream\qwen\qwen3-32b\s3_performance\combo32\standard.jsonl,9,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s3_performance,,,,
data\results_midstream\qwen\qwen3-32b\s3_performance\combo35\standard.jsonl,4,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s3_performance,,,,
data\results_midstream\qwen\qwen3-32b\s3_performance\combo36\standard.jsonl,2,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s3_performance,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo01\standard.jsonl,2,parse_error,"json_decode_error: Expecting ',' delimiter: line 8 column 87 (char 308)",Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo01\standard.jsonl,7,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo02\standard.jsonl,2,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo03\standard.jsonl,4,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo03\standard.jsonl,7,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo03\standard.jsonl,9,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo04\standard.jsonl,4,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo05\standard.jsonl,10,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo06\standard.jsonl,2,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo06\standard.jsonl,5,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo08\standard.jsonl,4,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo09\standard.jsonl,9,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo09\standard.jsonl,10,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo12\standard.jsonl,3,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo13\standard.jsonl,2,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo13\standard.jsonl,4,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo14\standard.jsonl,9,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo15\standard.jsonl,1,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo15\standard.jsonl,7,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo15\standard.jsonl,9,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo15\standard.jsonl,10,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo16\standard.jsonl,5,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo16\standard.jsonl,6,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo16\standard.jsonl,9,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo17\standard.jsonl,9,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo18\standard.jsonl,4,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo19\standard.jsonl,7,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo19\standard.jsonl,8,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo19\standard.jsonl,10,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo21\standard.jsonl,3,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo21\standard.jsonl,5,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo21\standard.jsonl,8,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo21\standard.jsonl,10,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo22\standard.jsonl,5,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo22\standard.jsonl,9,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo23\standard.jsonl,5,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo23\standard.jsonl,6,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo23\standard.jsonl,7,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo24\standard.jsonl,3,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo24\standard.jsonl,4,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo25\standard.jsonl,1,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo25\standard.jsonl,4,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo25\standard.jsonl,5,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo25\standard.jsonl,7,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
data\results_midstream\qwen\qwen3-32b\s4_presentation\combo26\standard.jsonl,1,parse_error,json_decode_error: Expecting value: line 1 column 1 (char 0),Qwen3-32B via SiliconFlow,qwen-qwen3-32b,s4_presentation,,,,
